연령대분류,교육수준분류,사업농업소득,자본이득소득,연령,금융위험감수,저축여부,급여소득,금융위험회피,교육수준,가구주성별,결혼상태,자녀수,직업분류1,MMMF,CDS,NMMF,STOCKS,RETQLIQ
5,4,73502.004008,-3242.735471,73,0,3,0.0,0,12,1,1,0,3,0,0,1,0,1
2,4,0.0,0.0,42,0,3,70259.268537,0,14,2,2,1,1,0,0,0,0,1
2,4,0.0,0.0,42,0,3,70259.268537,0,14,2,2,1,1,0,0,0,0,1
2,4,0.0,0.0,42,0,3,70259.268537,0,14,2,2,1,1,0,0,0,0,1
2,4,0.0,0.0,42,0,3,70259.268537,0,14,2,2,1,1,0,0,0,0,1
2,4,0.0,0.0,42,0,3,70259.268537,0,14,2,2,1,1,0,0,0,0,1
4,2,0.0,0.0,58,0,3,0.0,1,8,1,2,0,4,0,0,0,0,0
4,2,0.0,0.0,58,0,3,0.0,1,8,1,2,0,4,0,0,0,0,0
4,2,0.0,0.0,58,0,3,0.0,1,8,1,2,0,4,0,0,0,0,0
4,2,0.0,0.0,58,0,3,0.0,1,8,1,2,0,4,0,0,0,0,0
4,2,0.0,0.0,58,0,3,0.0,1,8,1,2,0,4,0,0,0,0,0
2,3,0.0,45398.296593,41,0,3,65935.621242,0,11,1,1,1,1,0,1,0,0,1
2,3,0.0,45398.296593,41,0,3,65935.621242,0,11,1,1,1,1,0,1,0,0,1
2,3,0.0,45398.296593,41,0,3,65935.621242,0,11,1,1,1,1,0,1,0,0,1
2,3,0.0,45398.296593,41,0,3,65935.621242,0,11,1,1,1,1,0,1,0,0,1
2,3,0.0,45398.296593,41,0,3,65935.621242,0,11,1,1,1,1,0,1,0,0,1
1,4,0.0,0.0,28,0,3,72421.092184,0,12,1,1,1,1,0,0,0,1,1
1,4,0.0,0.0,28,0,3,72421.092184,0,12,1,1,1,1,0,0,0,1,1
1,4,0.0,0.0,28,0,3,73502.004008,0,12,1,1,1,1,0,0,0,1,1
1,4,0.0,0.0,28,0,3,72421.092184,0,12,1,1,1,1,0,0,0,1,1
1,4,0.0,0.0,28,0,3,73502.004008,0,12,1,1,1,1,0,0,0,1,1
4,4,572883.26653,-3242.735471,59,0,3,0.0,0,14,1,1,1,2,1,0,1,0,1
4,4,578287.82565,-3242.735471,59,0,3,0.0,0,14,1,1,1,2,1,0,1,0,1
4,4,580449.6493,-3242.735471,59,0,3,0.0,0,14,1,1,1,2,1,0,1,0,1
4,4,575045.09018,-3242.735471,59,0,3,0.0,0,14,1,1,1,2,1,0,1,0,1
4,4,576126.002,-3242.735471,59,0,3,0.0,0,14,1,1,1,2,1,0,1,0,1
3,4,17294.589178,32427.354709,53,0,3,301574.3988,0,12,1,1,0,1,0,0,0,1,1
3,4,17294.589178,33508.266533,53,0,3,301574.3988,0,12,1,1,0,1,0,0,0,1,1
3,4,16213.677355,32427.354709,53,0,3,301574.3988,0,12,1,1,0,1,0,0,0,1,1
3,4,16213.677355,33508.266533,53,0,3,301574.3988,0,12,1,1,0,1,0,0,0,1,1
3,4,17294.589178,33508.266533,53,0,3,302655.31062,0,12,1,1,0,1,0,0,0,1,1
4,4,23780.06012,0.0,59,0,3,16213.677355,0,13,1,1,2,3,0,0,0,0,1
4,4,23780.06012,0.0,59,0,3,16213.677355,0,13,1,1,2,3,0,0,0,0,1
4,4,23780.06012,0.0,59,0,3,16213.677355,0,13,1,1,2,3,0,0,0,0,1
4,4,23780.06012,0.0,59,0,3,16213.677355,0,13,1,1,2,3,0,0,0,0,1
4,4,23780.06012,0.0,59,0,3,16213.677355,0,13,1,1,2,3,0,0,0,0,1
1,3,0.0,0.0,29,0,3,32427.354709,1,9,2,2,1,1,0,0,0,0,0
1,3,0.0,0.0,29,0,3,32427.354709,1,9,2,2,1,1,0,0,0,0,0
1,3,0.0,0.0,29,0,3,32427.354709,1,9,2,2,1,1,0,0,0,0,0
1,3,0.0,0.0,29,0,3,32427.354709,1,9,2,2,1,1,0,0,0,0,0
1,3,0.0,0.0,29,0,3,32427.354709,1,9,2,2,1,1,0,0,0,0,0
5,3,0.0,0.0,68,0,3,0.0,1,9,2,2,0,1,0,0,0,0,0
5,3,0.0,0.0,68,0,3,0.0,1,9,2,2,0,1,0,0,0,0,0
5,3,0.0,0.0,68,0,3,0.0,1,9,2,2,0,1,0,0,0,0,0
5,3,0.0,0.0,68,0,3,0.0,1,9,2,2,0,1,0,0,0,0,0
5,3,0.0,0.0,68,0,3,0.0,1,9,2,2,0,1,0,0,0,0,0
1,4,0.0,0.0,23,0,3,37831.913828,0,12,1,2,0,1,0,0,0,0,1
1,4,0.0,0.0,23,0,3,37831.913828,0,12,1,2,0,1,0,0,0,0,1
1,4,0.0,0.0,23,0,3,37831.913828,0,12,1,2,0,1,0,0,0,0,1
1,4,0.0,0.0,23,0,3,37831.913828,0,12,1,2,0,1,0,0,0,0,1
1,4,0.0,0.0,23,0,3,37831.913828,0,12,1,2,0,1,0,0,0,0,1
4,4,136735.34569,156732.21443,64,0,3,108091.18236,0,12,1,1,0,1,0,0,1,1,0
4,4,616660.19539,140518.53707,64,0,3,108091.18236,0,12,1,1,0,1,0,0,1,1,0
4,4,67556.988978,378319.13828,64,0,3,108091.18236,0,12,1,1,0,1,0,0,1,1,0
4,4,83770.666333,140518.53707,64,0,3,108091.18236,0,12,1,1,0,1,0,0,1,1,0
4,4,89175.225451,337244.48898,64,0,3,108091.18236,0,12,1,1,0,1,0,0,1,1,0
6,2,0.0,0.0,83,0,1,0.0,1,8,2,2,0,3,0,1,0,0,1
6,2,0.0,0.0,83,0,1,0.0,1,8,2,2,0,3,0,1,0,0,1
6,2,0.0,0.0,83,0,1,0.0,1,8,2,2,0,3,0,1,0,0,1
6,2,0.0,0.0,83,0,1,0.0,1,8,2,2,0,3,0,1,0,0,1
6,2,0.0,0.0,83,0,1,0.0,1,8,2,2,0,3,0,1,0,0,1
4,2,0.0,0.0,64,0,1,0.0,1,8,1,1,1,3,0,0,0,0,0
4,2,0.0,0.0,64,0,1,0.0,1,8,1,1,1,3,0,0,0,0,0
4,2,0.0,0.0,64,0,1,0.0,1,8,1,1,1,3,0,0,0,0,0
4,2,0.0,0.0,64,0,1,0.0,1,8,1,1,1,3,0,0,0,0,0
4,2,0.0,0.0,64,0,1,0.0,1,8,1,1,1,3,0,0,0,0,0
5,4,0.0,0.0,69,0,1,324273.54709,0,14,1,1,0,1,0,0,0,0,1
5,4,0.0,0.0,69,0,1,324273.54709,0,14,1,1,0,1,0,0,0,0,1
5,4,0.0,0.0,69,0,1,324273.54709,0,14,1,1,0,1,0,0,0,0,1
5,4,0.0,0.0,69,0,1,324273.54709,0,14,1,1,0,1,0,0,0,0,1
5,4,0.0,0.0,69,0,1,324273.54709,0,14,1,1,0,1,0,0,0,0,1
1,3,0.0,0.0,34,0,3,129709.41884,0,9,1,1,2,1,0,0,0,1,1
1,3,0.0,0.0,34,0,3,129709.41884,0,9,1,1,2,1,0,0,0,1,1
1,3,0.0,0.0,34,0,3,129709.41884,0,9,1,1,2,1,0,0,0,1,1
1,3,0.0,0.0,34,0,3,129709.41884,0,9,1,1,2,1,0,0,0,1,1
1,3,0.0,0.0,34,0,3,129709.41884,0,9,1,1,2,1,0,0,0,1,1
2,3,0.0,0.0,38,0,2,52964.679359,1,11,2,2,3,1,0,0,0,0,1
2,3,0.0,0.0,38,0,2,52964.679359,1,11,2,2,3,1,0,0,0,0,1
2,3,0.0,0.0,38,0,2,52964.679359,1,11,2,2,3,1,0,0,0,0,1
2,3,0.0,0.0,38,0,2,52964.679359,1,11,2,2,3,1,0,0,0,0,1
2,3,0.0,0.0,38,0,2,52964.679359,1,11,2,2,3,1,0,0,0,0,1
3,4,3783.1913828,2161.8236473,45,0,2,64854.709419,0,12,1,1,0,1,1,0,0,1,1
3,4,3783.1913828,2161.8236473,45,0,2,64854.709419,0,12,1,1,0,1,1,0,0,1,1
3,4,3783.1913828,2161.8236473,45,0,2,64854.709419,0,12,1,1,0,1,1,0,0,1,1
3,4,3783.1913828,2161.8236473,45,0,2,64854.709419,0,12,1,1,0,1,1,0,0,1,1
3,4,3783.1913828,2161.8236473,45,0,2,64854.709419,0,12,1,1,0,1,1,0,0,1,1
2,3,0.0,0.0,43,0,1,76744.739479,1,9,1,1,0,1,0,0,0,0,1
2,3,0.0,0.0,43,0,1,76744.739479,1,9,1,1,0,1,0,0,0,0,1
2,3,0.0,0.0,43,0,1,76744.739479,1,9,1,1,0,1,0,0,0,0,1
2,3,0.0,0.0,43,0,1,76744.739479,1,9,1,1,0,1,0,0,0,0,1
2,3,0.0,0.0,43,0,1,76744.739479,1,9,1,1,0,1,0,0,0,0,1
5,1,0.0,0.0,65,0,3,18375.501002,1,2,2,2,1,1,0,0,0,0,0
5,1,0.0,0.0,65,0,3,18375.501002,1,2,2,2,1,1,0,0,0,0,0
5,1,0.0,0.0,65,0,3,18375.501002,1,2,2,2,1,1,0,0,0,0,0
5,1,0.0,0.0,65,0,3,18375.501002,1,2,2,2,1,1,0,0,0,0,0
5,1,0.0,0.0,65,0,3,18375.501002,1,2,2,2,1,1,0,0,0,0,0
6,4,64854.709419,0.0,86,0,2,0.0,1,12,2,2,0,3,0,0,1,0,0
6,4,64854.709419,0.0,86,0,2,0.0,1,12,2,2,0,3,0,0,1,0,0
6,4,64854.709419,0.0,86,0,2,0.0,1,12,2,2,0,3,0,0,1,0,0
6,4,64854.709419,0.0,86,0,2,0.0,1,12,2,2,0,3,0,0,1,0,0
6,4,64854.709419,0.0,86,0,2,0.0,1,12,2,2,0,3,0,0,1,0,0
2,4,0.0,0.0,43,0,3,263742.48497,1,12,1,1,2,1,0,0,1,1,1
2,4,0.0,0.0,43,0,3,189159.56914,1,12,1,1,2,1,0,0,1,1,1
2,4,0.0,0.0,43,0,3,169703.15631,1,12,1,1,2,1,0,0,1,1,1
2,4,0.0,0.0,43,0,3,224829.65932,1,12,1,1,2,1,0,0,1,1,1
2,4,0.0,0.0,43,0,3,138356.71343,1,12,1,1,2,1,0,0,1,1,1
3,4,0.0,289684.36874,52,0,2,540455.91182,0,13,1,1,2,4,1,0,1,1,1
3,4,0.0,111333.91784,52,0,2,540455.91182,0,13,1,1,2,4,1,0,1,1,1
3,4,0.0,225910.57114,52,0,2,540455.91182,0,13,1,1,2,4,1,0,1,1,1
3,4,0.0,271308.86774,52,0,2,540455.91182,0,13,1,1,2,4,1,0,1,1,1
3,4,0.0,171864.97996,52,0,2,540455.91182,0,13,1,1,2,4,1,0,1,1,1
2,3,0.0,0.0,39,0,2,27022.795591,1,10,1,1,1,1,0,0,0,1,1
2,3,0.0,0.0,39,0,2,48641.032064,1,10,1,1,1,1,0,0,0,1,1
2,3,0.0,0.0,39,0,2,28103.707415,1,10,1,1,1,1,0,0,0,1,1
2,3,0.0,0.0,39,0,2,52964.679359,1,10,1,1,1,1,0,0,0,1,1
2,3,0.0,0.0,39,0,2,44317.38477,1,10,1,1,1,1,0,0,0,1,1
2,3,0.0,0.0,42,0,3,8647.2945892,0,9,2,2,3,1,0,0,0,0,0
2,3,0.0,0.0,42,0,3,8647.2945892,0,9,2,2,3,1,0,0,0,0,0
2,3,0.0,0.0,42,0,3,8647.2945892,0,9,2,2,3,1,0,0,0,0,0
2,3,0.0,0.0,42,0,3,8647.2945892,0,9,2,2,3,1,0,0,0,0,0
2,3,0.0,0.0,42,0,3,8647.2945892,0,9,2,2,3,1,0,0,0,0,0
5,1,0.0,0.0,73,0,2,0.0,0,6,2,2,0,3,0,0,0,0,0
5,1,0.0,0.0,73,0,2,0.0,0,6,2,2,0,3,0,0,0,0,0
5,1,0.0,0.0,73,0,2,0.0,0,6,2,2,0,3,0,0,0,0,0
5,1,0.0,0.0,73,0,2,0.0,0,6,2,2,0,3,0,0,0,0,0
5,1,0.0,0.0,73,0,2,0.0,0,6,2,2,0,3,0,0,0,0,0
4,3,0.0,0.0,64,0,2,14051.853707,0,9,1,1,0,4,0,0,0,0,0
4,3,0.0,0.0,64,0,2,21618.236473,0,9,1,1,0,4,0,0,0,0,0
4,3,0.0,0.0,64,0,2,18375.501002,0,9,1,1,0,4,0,0,0,0,0
4,3,0.0,0.0,64,0,2,12970.941884,0,9,1,1,0,4,0,0,0,0,0
4,3,0.0,0.0,64,0,2,15132.765531,0,9,1,1,0,4,0,0,0,0,0
2,2,0.0,0.0,39,0,1,33508.266533,0,8,2,2,1,1,0,0,0,0,0
2,2,0.0,0.0,39,0,1,37831.913828,0,8,2,2,1,1,0,0,0,0,0
2,2,0.0,0.0,39,0,1,33508.266533,0,8,2,2,1,1,0,0,0,0,0
2,2,0.0,0.0,39,0,1,36751.002004,0,8,2,2,1,1,0,0,0,0,0
2,2,0.0,0.0,39,0,1,35670.09018,0,8,2,2,1,1,0,0,0,0,0
1,4,0.0,0.0,23,0,3,43236.472946,0,12,1,2,0,1,0,0,0,0,1
1,4,0.0,0.0,23,0,3,43236.472946,0,12,1,2,0,1,0,0,0,0,1
1,4,0.0,0.0,23,0,3,43236.472946,0,12,1,2,0,1,0,0,0,0,1
1,4,0.0,0.0,23,0,3,43236.472946,0,12,1,2,0,1,0,0,0,0,1
1,4,0.0,0.0,23,0,3,43236.472946,0,12,1,2,0,1,0,0,0,0,1
1,3,0.0,0.0,30,0,2,140518.53707,1,9,1,1,1,1,0,0,0,0,0
1,3,0.0,0.0,30,0,2,140518.53707,1,9,1,1,1,1,0,0,0,0,0
1,3,0.0,0.0,30,0,2,140518.53707,1,9,1,1,1,1,0,0,0,0,0
1,3,0.0,0.0,30,0,2,140518.53707,1,9,1,1,1,1,0,0,0,0,0
1,3,0.0,0.0,30,0,2,140518.53707,1,9,1,1,1,1,0,0,0,0,0
4,4,31346.442886,0.0,62,0,2,0.0,1,12,1,1,1,3,0,0,0,0,0
4,4,30265.531062,0.0,62,0,2,0.0,1,12,1,1,1,3,0,0,0,0,0
4,4,34589.178357,0.0,62,0,2,0.0,1,12,1,1,1,3,0,0,0,0,0
4,4,38912.825651,0.0,62,0,2,0.0,1,12,1,1,1,3,0,0,0,0,0
4,4,39993.737475,0.0,62,0,2,0.0,1,12,1,1,1,3,0,0,0,0,0
4,1,0.0,0.0,57,0,2,0.0,1,6,1,2,0,3,0,0,0,0,0
4,1,0.0,0.0,57,0,2,0.0,1,6,1,2,0,3,0,0,0,0,0
4,1,0.0,0.0,57,0,2,0.0,1,6,1,2,0,3,0,0,0,0,0
4,1,0.0,0.0,57,0,2,0.0,1,6,1,2,0,3,0,0,0,0,0
4,1,0.0,0.0,57,0,2,0.0,1,6,1,2,0,3,0,0,0,0,0
3,4,0.0,19110521.042,49,0,3,0.0,0,12,1,1,3,2,0,0,1,0,1
3,4,0.0,19110521.042,49,0,3,0.0,0,12,1,1,3,2,0,0,1,0,1
3,4,0.0,19099711.924,49,0,3,0.0,0,12,1,1,3,2,0,0,1,0,1
3,4,0.0,19110521.042,49,0,3,0.0,0,12,1,1,3,2,0,0,1,0,1
3,4,0.0,19099711.924,49,0,3,0.0,0,12,1,1,3,2,0,0,1,0,1
2,4,0.0,0.0,40,0,3,162136.77355,0,12,1,1,2,4,0,0,0,0,1
2,4,0.0,0.0,40,0,3,162136.77355,0,12,1,1,2,4,0,0,0,0,1
2,4,0.0,0.0,40,0,3,162136.77355,0,12,1,1,2,4,0,0,0,0,1
2,4,0.0,0.0,40,0,3,162136.77355,0,12,1,1,2,4,0,0,0,0,1
2,4,0.0,0.0,40,0,3,162136.77355,0,12,1,1,2,4,0,0,0,0,1
5,4,1005247.996,0.0,72,0,3,540455.91182,0,14,1,1,0,2,0,0,0,1,0
5,4,1005247.996,0.0,72,0,3,540455.91182,0,14,1,1,0,2,0,0,0,1,0
5,4,1005247.996,0.0,72,0,3,540455.91182,0,14,1,1,0,2,0,0,0,1,0
5,4,1005247.996,0.0,72,0,3,540455.91182,0,14,1,1,0,2,0,0,0,1,0
5,4,1005247.996,0.0,72,0,3,540455.91182,0,14,1,1,0,2,0,0,0,1,0
4,4,540455.91182,410746.49299,59,0,3,108091.18236,0,12,1,1,0,2,0,0,1,1,1
4,4,540455.91182,410746.49299,59,0,3,108091.18236,0,12,1,1,0,2,0,0,1,1,1
4,4,540455.91182,410746.49299,59,0,3,108091.18236,0,12,1,1,0,2,0,0,1,1,1
4,4,540455.91182,410746.49299,59,0,3,108091.18236,0,12,1,1,0,2,0,0,1,1,1
4,4,540455.91182,410746.49299,59,0,3,108091.18236,0,12,1,1,0,2,0,0,1,1,1
2,2,2161.8236473,0.0,35,0,3,31346.442886,0,8,1,2,0,1,0,0,0,1,1
2,2,2161.8236473,0.0,35,0,3,36751.002004,0,8,1,2,0,1,0,0,0,1,1
2,2,2161.8236473,0.0,35,0,3,27022.795591,0,8,1,2,0,1,0,0,0,1,1
2,2,2161.8236473,0.0,35,0,3,23780.06012,0,8,1,2,0,1,0,0,0,1,1
2,2,2161.8236473,0.0,35,0,3,27022.795591,0,8,1,2,0,1,0,0,0,1,1
6,4,-9.728206413,-3242.735471,82,0,2,0.0,0,12,1,1,0,3,0,0,0,1,1
6,4,-9.728206413,-3242.735471,82,0,2,0.0,0,12,1,1,0,3,0,0,0,1,1
6,4,-9.728206413,-3242.735471,82,0,2,0.0,0,12,1,1,0,3,0,0,0,1,1
6,4,-9.728206413,-3242.735471,82,0,2,0.0,0,12,1,1,0,3,0,0,0,1,1
6,4,-9.728206413,-3242.735471,82,0,2,0.0,0,12,1,1,0,3,0,0,0,1,1
3,1,0.0,0.0,50,0,1,11890.03006,1,1,2,2,2,1,0,0,0,0,0
3,1,0.0,0.0,50,0,1,11890.03006,1,1,2,2,2,1,0,0,0,0,0
3,1,0.0,0.0,50,0,1,11890.03006,1,1,2,2,2,1,0,0,0,0,0
3,1,0.0,0.0,50,0,1,11890.03006,1,1,2,2,2,1,0,0,0,0,0
3,1,0.0,0.0,50,0,1,11890.03006,1,1,2,2,2,1,0,0,0,0,0
5,4,0.0,134033.06613,73,0,3,0.0,0,12,1,1,1,3,1,0,1,0,1
5,4,0.0,134033.06613,73,0,3,0.0,0,12,1,1,1,3,1,0,1,0,1
5,4,0.0,134033.06613,73,0,3,0.0,0,12,1,1,1,3,1,0,1,0,1
5,4,0.0,134033.06613,73,0,3,0.0,0,12,1,1,1,3,1,0,1,0,1
5,4,0.0,134033.06613,73,0,3,0.0,0,12,1,1,1,3,1,0,1,0,1
2,1,20537.324649,0.0,42,1,3,42155.561122,0,2,1,1,4,2,0,0,0,0,0
2,1,18375.501002,0.0,42,1,3,39993.737475,0,2,1,1,4,2,0,0,0,0,0
2,1,17294.589178,0.0,42,1,3,42155.561122,0,2,1,1,4,2,0,0,0,0,0
2,1,18375.501002,0.0,42,1,3,38912.825651,0,2,1,1,4,2,0,0,0,0,0
2,1,16213.677355,0.0,42,1,3,43236.472946,0,2,1,1,4,2,0,0,0,0,0
3,2,0.0,0.0,47,0,3,88634.769539,0,8,1,2,0,1,0,0,0,1,1
3,2,0.0,0.0,47,0,3,88634.769539,0,8,1,2,0,1,0,0,0,1,1
3,2,0.0,0.0,47,0,3,88634.769539,0,8,1,2,0,1,0,0,0,1,1
3,2,0.0,0.0,47,0,3,88634.769539,0,8,1,2,0,1,0,0,0,1,1
3,2,0.0,0.0,47,0,3,88634.769539,0,8,1,2,0,1,0,0,0,1,1
2,4,0.0,0.0,43,0,3,36751.002004,0,12,1,1,4,1,0,0,0,0,1
2,4,0.0,0.0,43,0,3,36751.002004,0,12,1,1,4,1,0,0,0,0,1
2,4,0.0,0.0,43,0,3,36751.002004,0,12,1,1,4,1,0,0,0,0,1
2,4,0.0,0.0,43,0,3,36751.002004,0,12,1,1,4,1,0,0,0,0,1
2,4,0.0,0.0,43,0,3,36751.002004,0,12,1,1,4,1,0,0,0,0,1
2,4,0.0,0.0,36,1,1,147004.00802,0,13,2,2,0,1,0,0,0,0,1
2,4,0.0,0.0,36,1,1,129709.41884,0,13,2,2,0,1,0,0,0,0,1
2,4,0.0,0.0,36,1,1,122143.03607,0,13,2,2,0,1,0,0,0,0,1
2,4,0.0,0.0,36,1,1,126466.68337,0,13,2,2,0,1,0,0,0,0,1
2,4,0.0,0.0,36,1,1,134033.06613,0,13,2,2,0,1,0,0,0,0,1
3,3,335.08266533,0.0,53,0,2,81068.386774,0,9,1,1,0,1,0,0,0,1,1
3,3,345.89178357,0.0,53,0,2,81068.386774,0,9,1,1,0,1,0,0,0,1,1
3,3,335.08266533,0.0,53,0,2,81068.386774,0,9,1,1,0,1,0,0,0,1,1
3,3,335.08266533,0.0,53,0,2,81068.386774,0,9,1,1,0,1,0,0,0,1,1
3,3,345.89178357,0.0,53,0,2,81068.386774,0,9,1,1,0,1,0,0,0,1,1
5,3,162136.77355,0.0,72,0,3,43236.472946,0,10,1,1,0,2,0,0,0,0,1
5,3,162136.77355,0.0,72,0,3,43236.472946,0,10,1,1,0,2,0,0,0,0,1
5,3,162136.77355,0.0,72,0,3,43236.472946,0,10,1,1,0,2,0,0,0,0,1
5,3,162136.77355,0.0,72,0,3,43236.472946,0,10,1,1,0,2,0,0,0,0,1
5,3,162136.77355,0.0,72,0,3,43236.472946,0,10,1,1,0,2,0,0,0,0,1
1,1,0.0,0.0,20,1,1,25941.883768,0,6,1,1,0,1,0,0,0,0,0
1,1,0.0,0.0,20,1,1,25941.883768,0,6,1,1,0,1,0,0,0,0,0
1,1,0.0,0.0,20,1,1,25941.883768,0,6,1,1,0,1,0,0,0,0,0
1,1,0.0,0.0,20,1,1,25941.883768,0,6,1,1,0,1,0,0,0,0,0
1,1,0.0,0.0,20,1,1,25941.883768,0,6,1,1,0,1,0,0,0,0,0
2,3,58369.238477,0.0,37,0,3,7025.9268537,0,10,1,1,3,2,0,0,0,0,0
2,3,58369.238477,0.0,37,0,3,7134.0180361,0,10,1,1,3,2,0,0,0,0,0
2,3,58369.238477,0.0,37,0,3,7134.0180361,0,10,1,1,3,2,0,0,0,0,0
2,3,58369.238477,0.0,37,0,3,7134.0180361,0,10,1,1,3,2,0,0,0,0,0
2,3,58369.238477,0.0,37,0,3,7134.0180361,0,10,1,1,3,2,0,0,0,0,0
4,2,15132.765531,0.0,64,0,3,34589.178357,1,8,1,1,0,3,0,0,0,0,1
4,2,15132.765531,0.0,64,0,3,33508.266533,1,8,1,1,0,3,0,0,0,0,1
4,2,15132.765531,0.0,64,0,3,33508.266533,1,8,1,1,0,3,0,0,0,0,1
4,2,15132.765531,0.0,64,0,3,33508.266533,1,8,1,1,0,3,0,0,0,0,1
4,2,15132.765531,0.0,64,0,3,34589.178357,1,8,1,1,0,3,0,0,0,0,1
3,4,162136.77355,0.0,54,0,3,351296.34269,0,13,1,1,2,1,0,0,0,1,1
3,4,178350.4509,0.0,54,0,3,351296.34269,0,13,1,1,2,1,0,0,0,1,1
3,4,184835.92184,0.0,54,0,3,452902.05411,0,13,1,1,2,1,0,0,0,1,1
3,4,145923.09619,0.0,54,0,3,378319.13828,0,13,1,1,2,1,0,0,0,1,1
3,4,162136.77355,0.0,54,0,3,432364.72946,0,13,1,1,2,1,0,0,0,1,1
6,1,0.0,0.0,83,0,2,0.0,0,7,2,2,0,3,0,0,1,1,1
6,1,0.0,0.0,83,0,2,0.0,0,7,2,2,0,3,0,0,1,1,1
6,1,0.0,0.0,83,0,2,0.0,0,7,2,2,0,3,0,0,1,1,1
6,1,0.0,0.0,83,0,2,0.0,0,7,2,2,0,3,0,0,1,1,1
6,1,0.0,0.0,83,0,2,0.0,0,7,2,2,0,3,0,0,1,1,1
6,3,0.0,0.0,87,0,3,0.0,0,9,2,2,1,3,0,0,0,0,0
6,3,0.0,0.0,87,0,3,0.0,0,9,2,2,1,3,0,0,0,0,0
6,3,0.0,0.0,87,0,3,0.0,0,9,2,2,1,3,0,0,0,0,0
6,3,0.0,0.0,87,0,3,0.0,0,9,2,2,1,3,0,0,0,0,0
6,3,0.0,0.0,87,0,3,0.0,0,9,2,2,1,3,0,0,0,0,0
4,3,0.0,0.0,59,0,2,92958.416834,1,9,1,1,2,1,0,0,0,1,1
4,3,0.0,0.0,59,0,2,92958.416834,1,9,1,1,2,1,0,0,0,1,1
4,3,0.0,0.0,59,0,2,92958.416834,1,9,1,1,2,1,0,0,0,1,1
4,3,0.0,0.0,59,0,2,92958.416834,1,9,1,1,2,1,0,0,0,1,1
4,3,0.0,0.0,59,0,2,92958.416834,1,9,1,1,2,1,0,0,0,1,1
1,2,0.0,0.0,22,0,2,16213.677355,1,8,2,2,1,1,0,0,0,0,0
1,2,0.0,0.0,22,0,2,16213.677355,1,8,2,2,1,1,0,0,0,0,0
1,2,0.0,0.0,22,0,2,16213.677355,1,8,2,2,1,1,0,0,0,0,0
1,2,0.0,0.0,22,0,2,16213.677355,1,8,2,2,1,1,0,0,0,0,0
1,2,0.0,0.0,22,0,2,16213.677355,1,8,2,2,1,1,0,0,0,0,0
5,4,0.0,0.0,71,0,1,1513.2765531,1,13,2,2,0,3,0,1,0,0,0
5,4,0.0,0.0,71,0,1,1513.2765531,1,13,2,2,0,3,0,1,0,0,0
5,4,0.0,0.0,71,0,1,1513.2765531,1,13,2,2,0,3,0,1,0,0,0
5,4,0.0,0.0,71,0,1,1513.2765531,1,13,2,2,0,3,0,1,0,0,0
5,4,0.0,0.0,71,0,1,1513.2765531,1,13,2,2,0,3,0,1,0,0,0
3,2,0.0,0.0,47,0,2,103767.53507,0,8,1,1,2,1,0,0,0,0,0
3,2,0.0,0.0,47,0,2,103767.53507,0,8,1,1,2,1,0,0,0,0,0
3,2,0.0,0.0,47,0,2,103767.53507,0,8,1,1,2,1,0,0,0,0,0
3,2,0.0,0.0,47,0,2,103767.53507,0,8,1,1,2,1,0,0,0,0,0
3,2,0.0,0.0,47,0,2,103767.53507,0,8,1,1,2,1,0,0,0,0,0
3,4,-508.0285571,0.0,50,0,1,37831.913828,0,12,1,1,2,2,0,0,0,0,1
3,4,-205.3732465,0.0,50,0,1,37831.913828,0,12,1,1,2,2,0,0,0,0,1
3,4,-789.0656313,0.0,50,0,1,37831.913828,0,12,1,1,2,2,0,0,0,0,1
3,4,-756.6382766,0.0,50,0,1,37831.913828,0,12,1,1,2,2,0,0,0,0,1
3,4,-594.501503,0.0,50,0,1,37831.913828,0,12,1,1,2,2,0,0,0,0,1
5,4,0.0,0.0,72,0,2,0.0,0,12,1,1,0,3,0,0,0,0,1
5,4,0.0,0.0,72,0,2,0.0,0,12,1,1,0,3,0,0,0,0,1
5,4,0.0,0.0,72,0,2,0.0,0,12,1,1,0,3,0,0,0,0,1
5,4,0.0,0.0,72,0,2,0.0,0,12,1,1,0,3,0,0,0,0,1
5,4,0.0,0.0,72,0,2,0.0,0,12,1,1,0,3,0,0,0,0,1
1,2,0.0,0.0,30,0,3,54045.591182,0,8,1,1,1,2,0,0,0,0,0
1,2,0.0,0.0,30,0,3,54045.591182,0,8,1,1,1,2,0,0,0,0,0
1,2,0.0,0.0,30,0,3,54045.591182,0,8,1,1,1,2,0,0,0,0,0
1,2,0.0,0.0,30,0,3,54045.591182,0,8,1,1,1,2,0,0,0,0,0
1,2,0.0,0.0,30,0,3,54045.591182,0,8,1,1,1,2,0,0,0,0,0
6,4,10809118.236,10268662.325,79,0,3,172945.89178,0,14,1,1,0,2,0,0,0,1,0
6,4,10809118.236,4864103.2064,79,0,3,172945.89178,0,14,1,1,0,2,0,0,0,1,0
6,4,10809118.236,4864103.2064,79,0,3,172945.89178,0,14,1,1,0,2,0,0,0,1,0
6,4,10809118.236,5404559.1182,79,0,3,172945.89178,0,14,1,1,0,2,0,0,0,1,0
6,4,10809118.236,5512650.3006,79,0,3,172945.89178,0,14,1,1,0,2,0,0,0,1,0
3,4,0.0,-54045.59118,49,0,2,497219.43888,0,14,1,1,3,1,0,1,1,0,1
